text,aspect,sentiment
Easy and good quotes. But watch your extras have been added,pricing.value,-1
Easy of use. Less of ad distraction. Spot-on.,app.performance,1
"Disgusting delivery service! The order was waiting for a month, I was torn up by nerves with calls to [BRAND] and [BRAND] and no one can help. As a result, the order was taken and canceled! The error of the [BRAND] operator that indicated the delivery address is incorrect! The expected goods are no longer in stock, here is the service of a European level!",support.attitude,-1
"Disgusting delivery service! The order was waiting for a month, I was torn up by nerves with calls to [BRAND] and [BRAND] and no one can help. As a result, the order was taken and canceled! The error of the [BRAND] operator that indicated the delivery address is incorrect! The expected goods are no longer in stock, here is the service of a European level!",delivery.speed,-1
"Disgusting delivery service! The order was waiting for a month, I was torn up by nerves with calls to [BRAND] and [BRAND] and no one can help. As a result, the order was taken and canceled! The error of the [BRAND] operator that indicated the delivery address is incorrect! The expected goods are no longer in stock, here is the service of a European level!",brand.satisfaction,-1
Very easy to use and find what u like.,experience.ease-of-use,1
Very easy to use and find what u like.,app.performance,1
"Ordered 3 pairs of pants one top and one pants suit. When the items arrived there were a couple of pants missing, I contacted them immediately as they were on the order as delivered. They were suspicious from the start. First they had to set up a case, then they had to check with the warehouse. I am furious! Three weeks after they withdrew my money I have only received an email on they are in the process of finding a solution. Never buy anything there again. Acknowledge, however, that you have made a mistake and give me the item I bought and paid for!",support.attitude,-1
"Ordered 3 pairs of pants one top and one pants suit. When the items arrived there were a couple of pants missing, I contacted them immediately as they were on the order as delivered. They were suspicious from the start. First they had to set up a case, then they had to check with the warehouse. I am furious! Three weeks after they withdrew my money I have only received an email on they are in the process of finding a solution. Never buy anything there again. Acknowledge, however, that you have made a mistake and give me the item I bought and paid for!",brand.satisfaction,-1
Simple and easy to use but attentive to commissions for certain foreign markets,experience.ease-of-use,1
Simple and easy to use but attentive to commissions for certain foreign markets,pricing.value,-1
[BRAND] is a great application and is easy to use,experience.ease-of-use,1
[BRAND] is a great application and is easy to use,app.performance,1
"Don't come into the app purely since 2 days. Have tried azch with reinstallation,but unfortunately nothing is happening, sorry.",app.performance,-1
I saved £650 on my renewal quote. So easy to do.,experience.ease-of-use,1
I saved £650 on my renewal quote. So easy to do.,pricing.value,1
Bit of con. I used switch to get new broadband.  Offer said if signed up online I got a £75 voucher if I signed to [BRAND]. So I clicked link and it took me to [BRAND] site and I began placing order but got message saying problem with system so I should call. Which I did and turned out because I made the call it didn't qualify as placing order online so no voucher. This is despite fact I was instructed to CALL [BRAND] so I feel very cheated and won't use [BRAND] for any other offers,support.attitude,-1
Bit of con. I used switch to get new broadband.  Offer said if signed up online I got a £75 voucher if I signed to [BRAND]. So I clicked link and it took me to [BRAND] site and I began placing order but got message saying problem with system so I should call. Which I did and turned out because I made the call it didn't qualify as placing order online so no voucher. This is despite fact I was instructed to CALL [BRAND] so I feel very cheated and won't use [BRAND] for any other offers,app.performance,-1
Bit of con. I used switch to get new broadband.  Offer said if signed up online I got a £75 voucher if I signed to [BRAND]. So I clicked link and it took me to [BRAND] site and I began placing order but got message saying problem with system so I should call. Which I did and turned out because I made the call it didn't qualify as placing order online so no voucher. This is despite fact I was instructed to CALL [BRAND] so I feel very cheated and won't use [BRAND] for any other offers,brand.satisfaction,-1
easy to follow and gives great info,app.performance,1
"Debated about online shopping for a long time, finally tried it with [BRAND] and was very happy with the whole service. Great delivery driver, really personable and knowledgeable.",support.attitude,1
"Debated about online shopping for a long time, finally tried it with [BRAND] and was very happy with the whole service. Great delivery driver, really personable and knowledgeable.",app.performance,1
"Debated about online shopping for a long time, finally tried it with [BRAND] and was very happy with the whole service. Great delivery driver, really personable and knowledgeable.",brand.satisfaction,1
Great service never a issue with booking or cancellation great customer service when hotel I not as expected would highly recommend as a seasoned traveler,support.attitude,1
Great service never a issue with booking or cancellation great customer service when hotel I not as expected would highly recommend as a seasoned traveler,brand.satisfaction,1
So far this is the best card I've ever had. Never let me down when I'm abroad. And it's so easy to use the app and load money into it from any other card or bank account.,experience.ease-of-use,1
So far this is the best card I've ever had. Never let me down when I'm abroad. And it's so easy to use the app and load money into it from any other card or bank account.,app.performance,1
So far this is the best card I've ever had. Never let me down when I'm abroad. And it's so easy to use the app and load money into it from any other card or bank account.,brand.competitor,1
"Wrong item received, unbelievably .... expensive delivery. Uses other options in the future",pricing.value,-1
"Wrong item received, unbelievably .... expensive delivery. Uses other options in the future",delivery.speed,-1
"Wrong item received, unbelievably .... expensive delivery. Uses other options in the future",brand.satisfaction,-1
Easy to use. Booked legoland and cine World recently no issues,experience.ease-of-use,1
Easy to use. Booked legoland and cine World recently no issues,brand.satisfaction,1
"Love using the app. Ninety nine percent of my shopping is done using the app. Very easy to navigate. Love, love, love.",experience.ease-of-use,1
"Love using the app. Ninety nine percent of my shopping is done using the app. Very easy to navigate. Love, love, love.",app.performance,1
"Love using the app. Ninety nine percent of my shopping is done using the app. Very easy to navigate. Love, love, love.",brand.satisfaction,1
Easy to use. Enjoying it so far for a complete newby to stocks,experience.ease-of-use,1
This saved me time and £100 from  My renewal.,pricing.value,1
Thanks for the 10 years of great service. Always fast and prompt to receive and or fix a order that didn’t fit!,brand.satisfaction,1
Thanks for the 10 years of great service. Always fast and prompt to receive and or fix a order that didn’t fit!,delivery.speed,1
"Evening outside, cold, dark and damp. I needed cash, didn't think it would be *that* cold outside. Only lightly dressed. I reach the ATM.. Out of order.. Damn it! I remember I have my [BRAND] card with me aswell. I pull out my phone, open [BRAND] app, top up my [BRAND] account and use the card on the ATM next to my usual bank, because that one *wasn't* out of order. Awesome part? I did that in less than 1 minute after I saw my crappy bank atm. Bonus: it cost me 0! Because [BRAND] is awesome!",experience.ease-of-use,1
"Evening outside, cold, dark and damp. I needed cash, didn't think it would be *that* cold outside. Only lightly dressed. I reach the ATM.. Out of order.. Damn it! I remember I have my [BRAND] card with me aswell. I pull out my phone, open [BRAND] app, top up my [BRAND] account and use the card on the ATM next to my usual bank, because that one *wasn't* out of order. Awesome part? I did that in less than 1 minute after I saw my crappy bank atm. Bonus: it cost me 0! Because [BRAND] is awesome!",app.performance,1
"Evening outside, cold, dark and damp. I needed cash, didn't think it would be *that* cold outside. Only lightly dressed. I reach the ATM.. Out of order.. Damn it! I remember I have my [BRAND] card with me aswell. I pull out my phone, open [BRAND] app, top up my [BRAND] account and use the card on the ATM next to my usual bank, because that one *wasn't* out of order. Awesome part? I did that in less than 1 minute after I saw my crappy bank atm. Bonus: it cost me 0! Because [BRAND] is awesome!",delivery.speed,1
"Evening outside, cold, dark and damp. I needed cash, didn't think it would be *that* cold outside. Only lightly dressed. I reach the ATM.. Out of order.. Damn it! I remember I have my [BRAND] card with me aswell. I pull out my phone, open [BRAND] app, top up my [BRAND] account and use the card on the ATM next to my usual bank, because that one *wasn't* out of order. Awesome part? I did that in less than 1 minute after I saw my crappy bank atm. Bonus: it cost me 0! Because [BRAND] is awesome!",brand.satisfaction,1
"Evening outside, cold, dark and damp. I needed cash, didn't think it would be *that* cold outside. Only lightly dressed. I reach the ATM.. Out of order.. Damn it! I remember I have my [BRAND] card with me aswell. I pull out my phone, open [BRAND] app, top up my [BRAND] account and use the card on the ATM next to my usual bank, because that one *wasn't* out of order. Awesome part? I did that in less than 1 minute after I saw my crappy bank atm. Bonus: it cost me 0! Because [BRAND] is awesome!",brand.competitor,1
"Easy to download, easy to set up, easy to make money.",experience.ease-of-use,1
"Easy to download, easy to set up, easy to make money.",app.performance,1
"I feel like I’ve been transported back in time. The app is awful. Terrible on an iPad. It’s not optimised to look good. As for the functionality, you’ve lost all my details, nowhere obvious to enter More card details. I can actually do words and don’t need pictures for everything. Sorry, but I’m sure Peter Jones and his fellow dragons would all say “l’m out!”. I’m off back to [BRAND]’s.",app.performance,-1
"I feel like I’ve been transported back in time. The app is awful. Terrible on an iPad. It’s not optimised to look good. As for the functionality, you’ve lost all my details, nowhere obvious to enter More card details. I can actually do words and don’t need pictures for everything. Sorry, but I’m sure Peter Jones and his fellow dragons would all say “l’m out!”. I’m off back to [BRAND]’s.",experience.ease-of-use,-1
"I feel like I’ve been transported back in time. The app is awful. Terrible on an iPad. It’s not optimised to look good. As for the functionality, you’ve lost all my details, nowhere obvious to enter More card details. I can actually do words and don’t need pictures for everything. Sorry, but I’m sure Peter Jones and his fellow dragons would all say “l’m out!”. I’m off back to [BRAND]’s.",brand.competitor,-1
you are important to us/we go the extra mile/we will be with you shortly/customer centric and so it goes on while you hold on...in my case i gave up the first time and tried again and after 20 mins i got a human...promised an immediate call back and still waiting!,support.attitude,-1
My [BRAND] does not want to get caught in any way,brand.satisfaction,-1
I'd be grateful to offer you multiple time zone options from a particular date.,app.performance,-1
Points were used in a store over 300 miles away-upon contacting [BRAND]’s I was informed it was my fault.  I have since discovered there are many others that have had the same problem and received the same template email response.  Avoid this app,app.performance,-1
Points were used in a store over 300 miles away-upon contacting [BRAND]’s I was informed it was my fault.  I have since discovered there are many others that have had the same problem and received the same template email response.  Avoid this app,brand.satisfaction,-1
looked on line for car insurance with this company  got a text from them opened it and had to reply but was charged for this  only found out when my phone bill arrived  the phone company stated that my texts where free  but this company charges you for reply,pricing.value,-1
I love shopping in [BRAND] and all the staff are always helpful. They have amazing gifts and you can get everything there. It’s even better having an advantage card which means I get to treat myself to my favourite perfume.,support.attitude,1
I love shopping in [BRAND] and all the staff are always helpful. They have amazing gifts and you can get everything there. It’s even better having an advantage card which means I get to treat myself to my favourite perfume.,brand.satisfaction,1
Recommend this app one of the best in its category.,app.performance,1
Recommend this app one of the best in its category.,brand.competitor,1
Fast and easy to use and a good quality,app.performance,1
Do not qiero this app tpda hora. Appearing on the device neu screen,app.performance,-1
This app is pretty bad guys,app.performance,-1
"Fast and convenient. I am a new user and I find its repeated requirement for another ID within a month after I signed in with my ID, is a hassle.",account.access,-1
"Fast and convenient. I am a new user and I find its repeated requirement for another ID within a month after I signed in with my ID, is a hassle.",delivery.speed,1
"Flawlessly performs. No glitches, straight forward. Does what it should without fanfare. Very pleased that no matter where I am, monitoring my positions is easy.",app.performance,1
"Flawlessly performs. No glitches, straight forward. Does what it should without fanfare. Very pleased that no matter where I am, monitoring my positions is easy.",brand.satisfaction,1
Chris was very knowledgeable and patient and provided an excellent service. I was entirely dependent on his support,support.attitude,1
The purchased site does not post adequate reviews.,app.performance,-1
"No point having this as the tills at my locak [BRAND]'s won't read the [BRAND] Card from my phone so I end up keying it manually. [BRAND] can manage it, why can't you?",app.performance,-1
"No point having this as the tills at my locak [BRAND]'s won't read the [BRAND] Card from my phone so I end up keying it manually. [BRAND] can manage it, why can't you?",experience.ease-of-use,-1
Do not waste time downloading this app it crashes and freezes. It’s pants. Does not work,app.performance,-1
Excellent app for the best shoe company ever!,app.performance,1
Excellent app for the best shoe company ever!,brand.satisfaction,1
Excellent app for the best shoe company ever!,brand.competitor,1
I spoke to Chloe this morning who could not have been any more helpful if she tried . Excellent  service I will continue to use it great service,support.attitude,1
I spoke to Chloe this morning who could not have been any more helpful if she tried . Excellent  service I will continue to use it great service,brand.satisfaction,1
Graphs arent updated dynamically since the new update...everything's delayed,app.performance,-1
"Very easy to use, forget the pockets of cash,",experience.ease-of-use,1
"I talked to a VERY nice lady named Joan. She was very patient, professional & helped me with my phone app. She’s a keeper!!! Thank you, Joan",support.attitude,1
"I talked to a VERY nice lady named Joan. She was very patient, professional & helped me with my phone app. She’s a keeper!!! Thank you, Joan",app.performance,1
So far so good started with $50 so far $53 and some change . This is real people invest,brand.satisfaction,1
So far so good started with $50 so far $53 and some change . This is real people invest,pricing.value,1
Excellent service provided by [BRAND] and representatives.,brand.satisfaction,1
"The price of standard delivery has risen sharply - 725 rubles is too much ((In addition, they raised the minimum buyback threshold to receive free delivery to 3700 .. I hope you will return the previous prices after quarantine ..",pricing.value,-1
"The price of standard delivery has risen sharply - 725 rubles is too much ((In addition, they raised the minimum buyback threshold to receive free delivery to 3700 .. I hope you will return the previous prices after quarantine ..",delivery.speed,-1
Horrible app. It messes up your cart it doesn't sync your cart with your shopping cart on any other device and it automatically cancelled my order just when I touched an item that I had ordered and I was wondering how long it was going to take.,app.performance,-1
Horrible app. It messes up your cart it doesn't sync your cart with your shopping cart on any other device and it automatically cancelled my order just when I touched an item that I had ordered and I was wondering how long it was going to take.,delivery.speed,-1
"really good ui, runs smoothly",experience.ease-of-use,1
"really good ui, runs smoothly",app.performance,1
"My experience with [BRAND] today was outstanding. My call was answered almost straight away, The call handler was bright and cheerful, very knowledgeable and efficient at the same time as being patient with my concerns and questions. In short he was both competent and compassionate - qualities that are equally important when dealing with people, their homes and lives. And, of course, I received independent advice regarding my utility bills and saved £250! Thank you",support.attitude,1
"My experience with [BRAND] today was outstanding. My call was answered almost straight away, The call handler was bright and cheerful, very knowledgeable and efficient at the same time as being patient with my concerns and questions. In short he was both competent and compassionate - qualities that are equally important when dealing with people, their homes and lives. And, of course, I received independent advice regarding my utility bills and saved £250! Thank you",brand.satisfaction,1
"My experience with [BRAND] today was outstanding. My call was answered almost straight away, The call handler was bright and cheerful, very knowledgeable and efficient at the same time as being patient with my concerns and questions. In short he was both competent and compassionate - qualities that are equally important when dealing with people, their homes and lives. And, of course, I received independent advice regarding my utility bills and saved £250! Thank you",pricing.value,1
Love my shopping at [BRAND]!,brand.satisfaction,1
How can I unsubscribe from the application? I already tried and I can not get it,account.access,-1
How can I unsubscribe from the application? I already tried and I can not get it,app.performance,-1
"Speedy online service, very happy!",app.performance,1
"Speedy online service, very happy!",delivery.speed,1
Not if it is cool the netivirips takes from a wenapuro alv and those compas are cool: v they cure it more,brand.satisfaction,1
"Love this card, so handy for saving!!!",experience.ease-of-use,1
"Love this card, so handy for saving!!!",brand.satisfaction,1
"Love this card, so handy for saving!!!",pricing.value,1
"Some window flashed, and now it is not possible to remove it! Fixed",app.performance,-1
Love this app as I always have my phone with me,app.performance,1
I have always used [BRAND] in the app but now there are more ways to pay and back in stock notifications which I love !,support.attitude,1
I have always used [BRAND] in the app but now there are more ways to pay and back in stock notifications which I love !,experience.ease-of-use,1
I have always used [BRAND] in the app but now there are more ways to pay and back in stock notifications which I love !,app.performance,1
Best quotes I saw on line,app.performance,1
Best quotes I saw on line,pricing.value,1
Best quotes I saw on line,brand.competitor,1
"Superb, lightning Quick, Great Offers",brand.satisfaction,1
"Superb, lightning Quick, Great Offers",pricing.value,1
"Superb, lightning Quick, Great Offers",delivery.speed,1
It does not allow me to create a user and it's annoying,account.access,-1
Trading made it easy. Simple to learn. I love this app.,experience.ease-of-use,1
Trading made it easy. Simple to learn. I love this app.,app.performance,1
"Fabulous gift sets, lovely helpful staff, always get the items I need (and sometimes more when bargain days are on)...",pricing.discounts,1
"Fabulous gift sets, lovely helpful staff, always get the items I need (and sometimes more when bargain days are on)...",support.attitude,1
"Fabulous gift sets, lovely helpful staff, always get the items I need (and sometimes more when bargain days are on)...",brand.satisfaction,1
"Every time an order is made and the money is taken from the card, an email arrives, the order is canceled .....",app.performance,-1
"Every time an order is made and the money is taken from the card, an email arrives, the order is canceled .....",experience.ease-of-use,-1
Love this app. No need to carry my [BRAND] card either as it's on the app.,experience.ease-of-use,1
Love this app. No need to carry my [BRAND] card either as it's on the app.,app.performance,1
"So far, so ok. Very easy to trade like 123 abc. Just sit and watch your money go down are go up until your ready to sell.",experience.ease-of-use,1
"So far, so ok. Very easy to trade like 123 abc. Just sit and watch your money go down are go up until your ready to sell.",brand.satisfaction,1
I am a first time investor and I find this app to be super easy to understand and great to keep up with any imvested realting news.,experience.ease-of-use,1
I am a first time investor and I find this app to be super easy to understand and great to keep up with any imvested realting news.,app.performance,1
I am a first time investor and I find this app to be super easy to understand and great to keep up with any imvested realting news.,brand.satisfaction,1
It is too difficult to get to what you want to view.,app.performance,-1
It is too difficult to get to what you want to view.,experience.ease-of-use,-1
Very easy to book hotel and supportive and [BRAND] provide the best price ..,experience.ease-of-use,1
Very easy to book hotel and supportive and [BRAND] provide the best price ..,brand.satisfaction,1
Very easy to book hotel and supportive and [BRAND] provide the best price ..,pricing.value,1
I use a lot to plan trips and would be lost without it. Usually there recommending hotels and things to do are right on.,brand.satisfaction,1
good outfit inspiration and actions,brand.satisfaction,1
"The shoes are very comfortable, the soles are very flexible ‌",brand.satisfaction,1
Clothes and prices are very good,brand.satisfaction,1
Clothes and prices are very good,pricing.value,1
The app is neat and looks good,app.performance,1
colection service is really poor,delivery.speed,-1
Deplorable service! I call berska for a tracking of my package which first of all is not on the right date 2019 while we are in 2020. I'm still waiting for their news. Fortunately I managed to have my package thanks to the [BRAND] agent who helped me unlike them! I would no longer go to their site or their stores.,brand.satisfaction,-1
I’m struggling that when I search for example rompers in women’s clothing there’s not a size option in the filter on the app. Not sure if there’s something wrong??  Thanks!,app.performance,-1
Helpful to keep track of progress of switching,brand.satisfaction,1
Impossible to delete a trip. Not user friendly and hard to navigate. Not intuitive and smart regarding sorting trips by dates.,app.performance,-1
Impossible to delete a trip. Not user friendly and hard to navigate. Not intuitive and smart regarding sorting trips by dates.,experience.ease-of-use,-1
Had the card for years not used much in past but that's changing,experience.ease-of-use,1
Excellent ap thank you very much,app.performance,1
"Hi, app great, have no problems.  Although a downfall is that when fresh grocery’s are delivered, they are close to the date for example bread and fruit, fruit quality is not checked, like brushed apples and bananas for example, this could be greatly improved by the pickers if they checked more carefully, just as if they would if they were shopping for themselves",app.performance,1
"Hi, app great, have no problems.  Although a downfall is that when fresh grocery’s are delivered, they are close to the date for example bread and fruit, fruit quality is not checked, like brushed apples and bananas for example, this could be greatly improved by the pickers if they checked more carefully, just as if they would if they were shopping for themselves",brand.satisfaction,-1
I was helped by Adele today to help me switch my Electricity provider.  Her communication was very clear.  She was extremely polite and patient.  It was a pleasure dealing with Adele from [BRAND].,support.attitude,1
Can't close my account and remove all my data from [BRAND].,account.access,-1
"Easy to use, instant money transfer and exchange",experience.ease-of-use,1
"Easy to use, instant money transfer and exchange",delivery.speed,1
Amazing!! Easy to buy and sell with good companies on offer.,experience.ease-of-use,1
Amazing!! Easy to buy and sell with good companies on offer.,brand.satisfaction,1
"Fast delivery, despite the sanitary crisis .the.jean me.va perfectly good quality",brand.satisfaction,1
"Fast delivery, despite the sanitary crisis .the.jean me.va perfectly good quality",delivery.speed,1
"Very disappointed. Went through [BRAND] to get the ¬£25 back but now being told by [BRAND] that [BRAND] state they have no record of us buying through them, despite having email proof and policy number, so will therefore not be paying the ¬£25. I know this money is not guaranteed but feel they are being dishonest and will now buy through someone else at renewal. Not trustworthy.",support.attitude,-1
"Very disappointed. Went through [BRAND] to get the ¬£25 back but now being told by [BRAND] that [BRAND] state they have no record of us buying through them, despite having email proof and policy number, so will therefore not be paying the ¬£25. I know this money is not guaranteed but feel they are being dishonest and will now buy through someone else at renewal. Not trustworthy.",experience.ease-of-use,-1
"Very disappointed. Went through [BRAND] to get the ¬£25 back but now being told by [BRAND] that [BRAND] state they have no record of us buying through them, despite having email proof and policy number, so will therefore not be paying the ¬£25. I know this money is not guaranteed but feel they are being dishonest and will now buy through someone else at renewal. Not trustworthy.",brand.satisfaction,-1
"Easy navigation, good filter and great width in range.",experience.ease-of-use,1
"Easy navigation, good filter and great width in range.",app.performance,1
"This is great for my wife and myself, we're retired. Your limited to just 2  days... Tuesday and Wednesday, great.... If your not working, most people  are at work so not so good for them. You have a good choice of cinemas and  seating, you can save a lot with using [BRAND].",brand.satisfaction,1
"This is great for my wife and myself, we're retired. Your limited to just 2  days... Tuesday and Wednesday, great.... If your not working, most people  are at work so not so good for them. You have a good choice of cinemas and  seating, you can save a lot with using [BRAND].",pricing.value,1
"This is great for my wife and myself, we're retired. Your limited to just 2  days... Tuesday and Wednesday, great.... If your not working, most people  are at work so not so good for them. You have a good choice of cinemas and  seating, you can save a lot with using [BRAND].",brand.competitor,1
Love the app and love the shoes. The app does a good job of keeping track of specials and coupons.,pricing.discounts,1
Love the app and love the shoes. The app does a good job of keeping track of specials and coupons.,app.performance,1
Fast delivery and great professionals. Product in excellent condition. I loved it,support.attitude,1
Fast delivery and great professionals. Product in excellent condition. I loved it,brand.satisfaction,1
Fast delivery and great professionals. Product in excellent condition. I loved it,delivery.speed,1
"App is super cool and really practical, I'm looking forward to the desktop version",experience.ease-of-use,1
"App is super cool and really practical, I'm looking forward to the desktop version",app.performance,1
"This app is often used as loyal [BRAND] customers, everything works really well apart from my coupons aren’t always available I’ve phoned [BRAND]’s and they couldn’t help. One time I didn’t have any for months?  All other features are great and love collecting rewards for the family Xx",support.attitude,-1
"This app is often used as loyal [BRAND] customers, everything works really well apart from my coupons aren’t always available I’ve phoned [BRAND]’s and they couldn’t help. One time I didn’t have any for months?  All other features are great and love collecting rewards for the family Xx",app.performance,1
New at this but got it all figured out.,brand.satisfaction,1
best prices without the hassle,experience.ease-of-use,1
best prices without the hassle,pricing.value,1
best prices without the hassle,brand.competitor,1
The app has great sales and clothes however it has certain flaws. It’s impossible to log onto the live chat option and sometimes it pushed my phone’s brightness all the way up. I love [BRAND] but they need to spend more money on giving their customers a better experience.,support.attitude,-1
The app has great sales and clothes however it has certain flaws. It’s impossible to log onto the live chat option and sometimes it pushed my phone’s brightness all the way up. I love [BRAND] but they need to spend more money on giving their customers a better experience.,app.performance,-1
The app has great sales and clothes however it has certain flaws. It’s impossible to log onto the live chat option and sometimes it pushed my phone’s brightness all the way up. I love [BRAND] but they need to spend more money on giving their customers a better experience.,brand.satisfaction,-1
"Whatever that last update was it sucks! Can't even log in to ""my wish list"".",account.access,-1
"Whatever that last update was it sucks! Can't even log in to ""my wish list"".",app.performance,-1
Good for places to visit but less reliable for hotels. restaurants. Not verified by proof of purchase,brand.satisfaction,-1
"Very good service, fast delivery and quality !!!",brand.satisfaction,1
"Very good service, fast delivery and quality !!!",delivery.speed,1
The hotel information and the reservation were very fast and accurate. Thank you,delivery.speed,1
"I have no complains, awesome experience all the way.",brand.satisfaction,1
"Nice and easy app. Makes online shopping a joy. Only four out of five as it would be good to have more information and/or pictures of items, and sometimes the search function does not bring up what I am looking for.",app.performance,-1
"Nice and easy app. Makes online shopping a joy. Only four out of five as it would be good to have more information and/or pictures of items, and sometimes the search function does not bring up what I am looking for.",experience.ease-of-use,1
"Nice and easy app. Makes online shopping a joy. Only four out of five as it would be good to have more information and/or pictures of items, and sometimes the search function does not bring up what I am looking for.",app.performance,1
You can not ask for the [BRAND] only sale ups ubo an error,app.performance,-1
You can not ask for the [BRAND] only sale ups ubo an error,experience.ease-of-use,-1
"The App is really inefficient at times, loading forever. There are times when it stops working altogether. Every week there are a lot of products out of stock or unavailable and if you are lucky the fresh produces are with a 2 day shelf life. Not impressed.",app.performance,-1
Easy app to use! & of course a trusted shop like [BRAND] leaves you with no doubt about the quality,experience.ease-of-use,1
Easy app to use! & of course a trusted shop like [BRAND] leaves you with no doubt about the quality,app.performance,1
Easy app to use! & of course a trusted shop like [BRAND] leaves you with no doubt about the quality,brand.satisfaction,1
"It's very good, user friendly, simple and has alot of tools and video help. Also it will be better if you brought back the live account capability for Canada again.",experience.ease-of-use,1
"It's very good, user friendly, simple and has alot of tools and video help. Also it will be better if you brought back the live account capability for Canada again.",brand.satisfaction,1
Doesn't work with a VPN.,app.performance,-1
"Checked prices on here and saved hundreds on switching to British Gas contacted them and they could not give me the offer on here so changed to offer on here ,I have a smart meter and I can see the daily savings",pricing.discounts,1
"Checked prices on here and saved hundreds on switching to British Gas contacted them and they could not give me the offer on here so changed to offer on here ,I have a smart meter and I can see the daily savings",pricing.value,1
"Cool app, cool bank, but I didn't like the interface update. Also, fix the issue with [BRAND] keyboard FFS. 2 years of using this app and I still cannot enter the decimal point.",app.performance,-1
"Cool app, cool bank, but I didn't like the interface update. Also, fix the issue with [BRAND] keyboard FFS. 2 years of using this app and I still cannot enter the decimal point.",app.performance,1
I love the Fractional Share trading! I love being able to spread around my money into a bunch of Companies & ETF’s .  My Favorite platform for Free- Crypto/Bitcoin Trading & I Hope they add IRA accounts soon.,experience.ease-of-use,1
I love the Fractional Share trading! I love being able to spread around my money into a bunch of Companies & ETF’s .  My Favorite platform for Free- Crypto/Bitcoin Trading & I Hope they add IRA accounts soon.,app.performance,1
I love the Fractional Share trading! I love being able to spread around my money into a bunch of Companies & ETF’s .  My Favorite platform for Free- Crypto/Bitcoin Trading & I Hope they add IRA accounts soon.,brand.satisfaction,1
App is great until you try to enter a gift card amount. There is no decimal point so that you can enter the right amount. Ridiculous lack of programming,app.performance,-1
App is great until you try to enter a gift card amount. There is no decimal point so that you can enter the right amount. Ridiculous lack of programming,experience.ease-of-use,-1
I love your products the sales you have everything about it and SUPER fast delivery !!,brand.satisfaction,1
I love your products the sales you have everything about it and SUPER fast delivery !!,delivery.speed,1
This is the most comfortable pair of all my running shoes ‍,brand.satisfaction,1
"Not a great experience. Very faffy to use and won’t recognise my coupon codes - which are required to be input manually like it’s still 1999, not 2019 - PLEASE include a barcode scanner in the app ASAP!!",app.performance,-1
"Not a great experience. Very faffy to use and won’t recognise my coupon codes - which are required to be input manually like it’s still 1999, not 2019 - PLEASE include a barcode scanner in the app ASAP!!",pricing.discounts,-1
Great service. Has mostly replaced my debit card.,experience.ease-of-use,1
Great service. Has mostly replaced my debit card.,brand.satisfaction,1
"After the earlier teething problems they seem to have got a it right, much improved app and service",app.performance,1
"After the earlier teething problems they seem to have got a it right, much improved app and service",brand.satisfaction,1
Awesome platform!! Easy to start and use. Constantly seeing great new upgrades too!,app.performance,1
Awesome platform!! Easy to start and use. Constantly seeing great new upgrades too!,brand.satisfaction,1
"App creates existing n passages, and when we put the data (in addition to not saving) it appears sold out numerous times.",app.performance,-1
"App creates existing n passages, and when we put the data (in addition to not saving) it appears sold out numerous times.",experience.ease-of-use,-1
So far so good. Some times the prices don't reflect accurately,pricing.value,-1
So far so good. Some times the prices don't reflect accurately,brand.satisfaction,1
"I use click and collect most days as I run a very busy catering business.. I check out my stock at night , place my order and fire through the drive through in the morning then go to work to prep my daily ingredients hence I serve my customers with the freshest of foods.. Thanks [BRAND] 😊",experience.ease-of-use,1
"I use click and collect most days as I run a very busy catering business.. I check out my stock at night , place my order and fire through the drive through in the morning then go to work to prep my daily ingredients hence I serve my customers with the freshest of foods.. Thanks [BRAND] 😊",app.performance,1
"I use click and collect most days as I run a very busy catering business.. I check out my stock at night , place my order and fire through the drive through in the morning then go to work to prep my daily ingredients hence I serve my customers with the freshest of foods.. Thanks [BRAND] 😊",brand.satisfaction,1
Good easy to use app for anyone learning the market,experience.ease-of-use,1
Good easy to use app for anyone learning the market,app.performance,1
Very good and more convenient than the card and offers in the post,experience.ease-of-use,1
Support literally does not respond,support.attitude,-1
Love it so easy to find the best vintage kicks,brand.satisfaction,1
"[BRAND] is the only site I go to safe, recommended!",brand.satisfaction,1
"Easy to use, no commission or hidden fees! Excellent company:)",experience.ease-of-use,1
"Easy to use, no commission or hidden fees! Excellent company:)",brand.satisfaction,1
"Easy to use, no commission or hidden fees! Excellent company:)",pricing.value,1
"I want to choose the men's category in the shoes, but the application chooses either the women's category or both.. Please fix.",app.performance,-1
I ordered jeans 3 weeks ago. They promised delivery within 2 weeks. No one is writing to me. Doesn’t reply to messages anywhere. I'm trying to track the order by number - both the site and the application write that the error. It is very sad that such a large network as [BRAND] spat on customers.,support.attitude,-1
I ordered jeans 3 weeks ago. They promised delivery within 2 weeks. No one is writing to me. Doesn’t reply to messages anywhere. I'm trying to track the order by number - both the site and the application write that the error. It is very sad that such a large network as [BRAND] spat on customers.,app.performance,-1
I ordered jeans 3 weeks ago. They promised delivery within 2 weeks. No one is writing to me. Doesn’t reply to messages anywhere. I'm trying to track the order by number - both the site and the application write that the error. It is very sad that such a large network as [BRAND] spat on customers.,delivery.speed,-1
